"","logFC","logCPM","F","PValue","FDR","flag"
"FBgn0027609",-0.248815794757885,4.71421352323147,7.36245387037147,0.018909170033386,0.106769309695011,"NotSig"
"FBgn0035914",0.223730581621327,7.1196523021794,7.36083376994719,0.0189190212975699,0.106769309695011,"NotSig"
"FBgn0022382",0.254169357960401,7.80719420247326,7.34009316324736,0.0190531503920856,0.107453019139017,"NotSig"
"FBgn0035063",-0.628047845216206,2.48332131288887,7.33461782684501,0.0190955733651955,0.107618959762051,"NotSig"
"FBgn0035501",0.252328293626184,5.81794522161105,7.32900801040691,0.0191253209994146,0.107686511247572,"NotSig"
"FBgn0033177",-0.269387334854275,4.93509465477786,7.3278070531741,0.0191335738670344,0.107686511247572,"NotSig"
"FBgn0010621",-0.234993598516282,5.43604874751383,7.32268087075826,0.0191667237044164,0.107765163783634,"NotSig"
"FBgn0260632",0.298442719230437,6.41177327578721,7.31864369635728,0.0191930605004927,0.107765163783634,"NotSig"
"FBgn0039821",0.401684060165162,4.54010534450919,7.31803487818362,0.0191977194509284,0.107765163783634,"NotSig"
"FBgn0028703",0.223370512825247,8.38991135799128,7.31764188023614,0.0191996154826502,0.107765163783634,"NotSig"
"FBgn0263102",0.371994406886771,8.02337443472517,7.30725497434276,0.0192678281803179,0.107823219583833,"NotSig"
"FBgn0031629",0.292308655685322,6.21416361344731,7.30663178875574,0.0192719413921102,0.107823219583833,"NotSig"
"FBgn0031762",-0.323785405357345,4.58995834795943,7.30653710253977,0.0192732214528128,0.107823219583833,"NotSig"
"FBgn0035285",0.314210796058669,7.54374859054123,7.30630763262423,0.0192740647334677,0.107823219583833,"NotSig"
"FBgn0032322",-0.811034324828057,4.76193753104469,7.30556229260122,0.019279631023411,0.107823219583833,"NotSig"
"FBgn0026761",-0.221282033207411,6.66286479830217,7.3024111439362,0.0192997420363531,0.107823219583833,"NotSig"
"FBgn0286213",-0.439264016697848,9.06048654563595,7.30220049172325,0.0193011247038581,0.107823219583833,"NotSig"
"FBgn0039765",-0.55281210350447,3.65655663509561,7.29342604271097,0.0193608130968279,0.108083730026054,"NotSig"
"FBgn0262473",0.298044100085071,6.71536165926252,7.28957771176305,0.0193845836920439,0.108123449805436,"NotSig"
"FBgn0038638",0.518780139991154,3.25761349493924,7.28836723765628,0.0193953441556421,0.108123449805436,"NotSig"
"FBgn0285991",0.256585348938992,9.2476477775478,7.28618089183883,0.0194071079128974,0.108123449805436,"NotSig"
"FBgn0016926",0.220935662663174,8.24688492589235,7.2804216167735,0.0194453793476196,0.108263816825113,"NotSig"
"FBgn0033249",-0.439605403512015,5.37674735046689,7.26937324595319,0.0195192115078764,0.108601849511901,"NotSig"
"FBgn0266719",0.273424001117648,5.78535560795877,7.26734125856875,0.019532654258589,0.108603656552625,"NotSig"
"FBgn0028688",-0.22059679697823,5.50428159539829,7.26526793309922,0.0195465990488637,0.108608250688284,"NotSig"
"FBgn0033593",-0.725202034863752,7.18734609487615,7.26207276629692,0.0195679096947505,0.108653738673936,"NotSig"
"FBgn0010520",0.471995583084589,3.22352399868748,7.25763718464153,0.0196004535433051,0.108761497912214,"NotSig"
"FBgn0032116",0.475173691415939,4.19789054440264,7.25394939764956,0.0196234536574759,0.108806304434701,"NotSig"
"FBgn0283438",0.266052108971176,6.05871606310225,7.25211286939865,0.019634813241387,0.108806304434701,"NotSig"
"FBgn0004865",0.297614524643316,6.13538937997499,7.24828090998698,0.0196606197264064,0.108876435260815,"NotSig"
"FBgn0034814",-0.409973779041091,3.60408283233676,7.24557508361019,0.0196806686942664,0.108914609705769,"NotSig"
"FBgn0038235",-0.577569476452364,2.81858898800844,7.23703505558857,0.0197410004910429,0.109144385934154,"NotSig"
"FBgn0031664",-0.336754853315873,3.68196289138968,7.23507123108625,0.019751521930825,0.109144385934154,"NotSig"
"FBgn0038771",-0.389402158086834,5.08475622230323,7.2312537569708,0.0197759559145559,0.109144385934154,"NotSig"
"FBgn0036316",0.225351380651729,7.5824391280345,7.23044938472443,0.0197812314056616,0.109144385934154,"NotSig"
"FBgn0002622",-0.369149265383221,9.49771886527149,7.22943686935136,0.0197881052406287,0.109144385934154,"NotSig"
"FBgn0013981",-0.291355551276461,8.7985854780038,7.22587861581606,0.0198122905769504,0.109205029085601,"NotSig"
"FBgn0035524",-0.451664514485248,3.424904040223,7.21954115415115,0.0198575583792812,0.109381720440498,"NotSig"
"FBgn0036145",-0.315156353027436,7.18141311363084,7.20856015614733,0.0199305068148831,0.109710549149214,"NotSig"
"FBgn0031855",0.301171122004821,4.73905674399498,7.20626035592746,0.0199467979046186,0.109727269004876,"NotSig"
"FBgn0265699",0.494439208478782,2.93220497818561,7.19854990494757,0.0200031157012111,0.109952438795384,"NotSig"
"FBgn0015777",-0.24607193511186,8.76926059588782,7.19635854690411,0.0200142922170122,0.109952438795384,"NotSig"
"FBgn0030276",0.198619236562802,7.34890710474676,7.1915758537075,0.0200472510139163,0.110006612671482,"NotSig"
"FBgn0031187",0.282459263410434,7.96275130532655,7.19107157395929,0.0200507281702217,0.110006612671482,"NotSig"
"FBgn0037538",-0.327475803826429,4.05800911953628,7.18586272530237,0.0200877021318816,0.110136480761488,"NotSig"
"FBgn0000535",0.447262205976876,7.86898628894702,7.18170335443609,0.0201154827216307,0.110215805064448,"NotSig"
"FBgn0025631",0.226136639503551,5.7478014953336,7.17932178872962,0.0201320068539348,0.110233389380772,"NotSig"
"FBgn0261269",0.52935682466001,2.46626812803218,7.16702268553697,0.0202244457864679,0.110666349415841,"NotSig"
"FBgn0039064",0.329435567911006,9.01085712313061,7.14821999899871,0.0203489576878287,0.111145383372207,"NotSig"
"FBgn0014396",0.383460163397088,9.92204506391342,7.14488663515335,0.0203723760242729,0.111145383372207,"NotSig"
"FBgn0032354",0.449623619027998,2.49102262657407,7.14423873305237,0.0203835480531414,0.111145383372207,"NotSig"
"FBgn0011774",-0.567743672580659,3.27638047618398,7.14204614833322,0.0203952332992767,0.111145383372207,"NotSig"
"FBgn0000578",0.299412556233139,5.92005758111934,7.14015307627426,0.0204057059560875,0.111145383372207,"NotSig"
"FBgn0024998",-0.330231175403408,3.89313154163198,7.13788808697781,0.0204231108494175,0.111145383372207,"NotSig"
"FBgn0039495",-0.555486007981712,3.66607754481067,7.13660390998214,0.0204324743391486,0.111145383372207,"NotSig"
"FBgn0003380",0.377723261633994,10.0091371278604,7.1353343164382,0.02043966291155,0.111145383372207,"NotSig"
"FBgn0036278",0.228165555677645,4.71916182765546,7.13353397674602,0.0204529778691774,0.111145383372207,"NotSig"
"FBgn0052111",0.349169081194754,4.41031480666188,7.133450005609,0.0204536933443048,0.111145383372207,"NotSig"
"FBgn0039293",0.406310074575128,3.84965173770037,7.13269239638086,0.0204596647251169,0.111145383372207,"NotSig"
"FBgn0027074",0.541684696571933,3.1834251948805,7.09902381408793,0.0207008761379888,0.112332689301011,"NotSig"
"FBgn0038202",0.291392726544428,5.21804356429322,7.09801813863913,0.0207053610186427,0.112332689301011,"NotSig"
"FBgn0031114",-0.39597381642649,4.08361672036347,7.0957162094032,0.0207225729263091,0.112352443521227,"NotSig"
"FBgn0030053",-0.221908382323337,4.78976062960614,7.08871188511122,0.0207724136451646,0.11254896110492,"NotSig"
"FBgn0039357",-0.274357524008008,4.13796064457429,7.08480518540573,0.0208009924449893,0.112566634498949,"NotSig"
"FBgn0019661",-3.02768446201323,5.56014156362275,7.08456455213084,0.0208028687985737,0.112566634498949,"NotSig"
"FBgn0243516",0.21874894740106,6.91817396547294,7.07778291986383,0.020850682385786,0.11275166523313,"NotSig"
"FBgn0029783",-0.331847972203756,4.66990598678909,7.06795890214988,0.0209224961217578,0.113066152344669,"NotSig"
"FBgn0003274",-0.496587942316797,9.59231688070228,7.05054170973031,0.0210486387684231,0.113673633635861,"NotSig"
"FBgn0024230",0.311950654319617,4.59516964452996,7.04439780675825,0.0210942918279996,0.11384592049805,"NotSig"
"FBgn0001168",0.332096239733763,5.26180743754716,7.04091043059457,0.0211194024056704,0.113888061779157,"NotSig"
"FBgn0034001",-0.455820429195106,3.9228765920838,7.0396722098528,0.0211296126214259,0.113888061779157,"NotSig"
"FBgn0045866",-0.226798544153939,6.27110664437365,7.0310587844663,0.0211915999757098,0.11414785699343,"NotSig"
"FBgn0034025",-0.21949033781996,5.11191618607115,7.02869457170398,0.0212092009548003,0.114168384073337,"NotSig"
"FBgn0261596",-0.379721568169461,8.90473795057443,7.02656188640494,0.0212247460586143,0.114175686888926,"NotSig"
"FBgn0037922",-0.312229753642287,4.0398368643592,7.02384199486867,0.0212458654247764,0.114175686888926,"NotSig"
"FBgn0010397",-0.225526076883556,5.62245313954743,7.02288526428358,0.0212519306070582,0.114175686888926,"NotSig"
"FBgn0030694",-0.379837290793894,4.37348524126997,7.01845382898651,0.0212856207322711,0.114282525319373,"NotSig"
"FBgn0039359",-0.428861920640537,9.13876726759273,7.00646911080579,0.021373653173139,0.114515344009982,"NotSig"
"FBgn0029854",-0.371729080015072,5.13140437574702,7.00627303246924,0.0213753013702537,0.114515344009982,"NotSig"
"FBgn0040227",-0.244269412334756,6.79805472336515,7.0051717745531,0.0213833157894326,0.114515344009982,"NotSig"
"FBgn0026080",-0.28115795026235,4.62560198204458,7.00513068171451,0.0213843123371703,0.114515344009982,"NotSig"
"FBgn0023179",0.25137815545593,8.55506415853156,7.00038624807671,0.0214189774825231,0.114626835538338,"NotSig"
"FBgn0266722",-0.460002430138843,2.72819758869534,6.99750110052685,0.0214455412192607,0.114694855138411,"NotSig"
"FBgn0039870",-0.385625593263862,3.53186908508471,6.99459612747831,0.0214641711701242,0.114720382903459,"NotSig"
"FBgn0051665",0.357787983870369,8.48128926764842,6.98811465448374,0.0215107618300587,0.11489522399423,"NotSig"
"FBgn0028984",-0.264477930932919,6.8262059778348,6.98588444769913,0.0215274975570654,0.114910478578301,"NotSig"
"FBgn0031064",0.34129772742357,7.88959111142838,6.9810821728596,0.0215635715966388,0.115028871938513,"NotSig"
"FBgn0038893",-0.265006289169823,3.81796070189762,6.9776900290446,0.0215906332093077,0.115099067829915,"NotSig"
"FBgn0028693",-0.236423159748538,5.24065051910391,6.9701584862286,0.0216460848738989,0.11527290578822,"NotSig"
"FBgn0011573",-0.371480089546021,5.20793971923053,6.96949664550525,0.0216510893224644,0.11527290578822,"NotSig"
"FBgn0034576",-0.198983711462425,7.49531393191032,6.96041997723282,0.0217196230144202,0.115425656574281,"NotSig"
"FBgn0037770",0.230231358658347,4.65672540136891,6.96030957509285,0.0217211536002067,0.115425656574281,"NotSig"
"FBgn0044826",0.23066346927797,5.84896813449688,6.95961552660436,0.0217257453320264,0.115425656574281,"NotSig"
"FBgn0011020",-0.543276242189734,2.3132855402473,6.95948294776832,0.0217355476022834,0.115425656574281,"NotSig"
"FBgn0031660",-0.204187528064198,6.60259407955861,6.95500145386751,0.0217607730847114,0.115485538697645,"NotSig"
"FBgn0003310",0.245696429981411,6.05765213029764,6.94729996421855,0.0218194210263796,0.115595235384254,"NotSig"
"FBgn0259740",0.302935745687776,4.61616304579661,6.94702936842161,0.0218221737585321,0.115595235384254,"NotSig"
"FBgn0267520",-3.79459864618054,10.9417482710035,6.94498370608583,0.0218370777116603,0.115595235384254,"NotSig"
"FBgn0039528",0.339825817220677,6.68180738745619,6.94448461030475,0.0218408944858273,0.115595235384254,"NotSig"
"FBgn0039869",-0.461619738184821,3.751864982477,6.943348814632,0.0218512553903078,0.115595235384254,"NotSig"
"FBgn0051676",-0.280276725223809,5.1167858169403,6.94106728325147,0.0218671886304755,0.115605654324206,"NotSig"
"FBgn0029996",0.221940867736717,7.29213361551863,6.93842116919029,0.0218872433937856,0.115637835390651,"NotSig"
"FBgn0031452",-0.902813945107038,3.12226526386785,6.93569942786537,0.0219119988340869,0.115694794864417,"NotSig"
"FBgn0039157",0.309703984595924,6.6401199827426,6.928711673728,0.0219617170260705,0.115821349842536,"NotSig"
"FBgn0264493",0.212508681468154,6.85300523675854,6.92842123305541,0.0219639472463801,0.115821349842536,"NotSig"
"FBgn0021967",-0.305660809671328,7.58563274739182,6.92566655694117,0.0219851286706167,0.115859249054128,"NotSig"
"FBgn0265274",0.265435481989202,6.40655610432878,6.91979122825336,0.0220304021767959,0.116023981947642,"NotSig"
"FBgn0034109",-0.356360222008161,3.9514897445482,6.91683259071105,0.0220545974331275,0.116077566528203,"NotSig"
"FBgn0020510",0.218356930624531,5.95602468734498,6.9128314880896,0.0220841739792608,0.116124691387037,"NotSig"
"FBgn0024689",-0.198500030930753,5.56718412178619,6.91187299413941,0.0220916039297722,0.116124691387037,"NotSig"
"FBgn0052479",0.324139519121262,5.7204706574808,6.90718591888151,0.0221279075306341,0.116241717288147,"NotSig"
"FBgn0023094",-0.279092347194516,5.47961279308565,6.90451449330569,0.0221487094066336,0.116277213175345,"NotSig"
"FBgn0259745",0.311882691884185,6.13703495651437,6.90067243661125,0.0221784710034821,0.116359671380119,"NotSig"
"FBgn0263697",-0.288942164689376,4.4377928246213,6.89557997894922,0.0222189661039683,0.116443942392967,"NotSig"
"FBgn0030787",-0.376357895666419,4.58529786872742,6.89499610974419,0.0222233621323542,0.116443942392967,"NotSig"
"FBgn0045064",0.235791324044707,5.963389017149,6.8914904259306,0.0222500036793505,0.116443942392967,"NotSig"
"FBgn0033100",-0.410505048545388,4.10264287764467,6.89152014992049,0.0222507931955157,0.116443942392967,"NotSig"
"FBgn0011656",0.313449374628112,7.64147139406573,6.88878532734869,0.0222711118051404,0.116476648537434,"NotSig"
"FBgn0045038",0.309208749433784,6.93661170027942,6.8846581678793,0.0223033913542263,0.116506405413826,"NotSig"
"FBgn0039020",-0.427324594650938,2.76845459795077,6.88507786633601,0.0223049465612893,0.116506405413826,"NotSig"
"FBgn0030616",-0.396160993152402,9.43534511841754,6.87224581340093,0.0224007923262887,0.1169332658697,"NotSig"
"FBgn0032746",-0.278043682779505,4.49158293292606,6.86498393631566,0.0224588169158146,0.117162284339023,"NotSig"
"FBgn0036769",0.329900985942938,5.63843075122027,6.8624387068755,0.0224781407929673,0.117189249134116,"NotSig"
"FBgn0010770",-0.486655665607281,2.983579020161,6.85671983424363,0.0225272107921859,0.117371163089054,"NotSig"
"FBgn0014857",-0.276170219507689,6.79869467492335,6.85140313060089,0.0225654985560611,0.117496706003541,"NotSig"
"FBgn0032455",0.263443744339055,6.66384397985163,6.83485998301906,0.0226972483962807,0.118072256993156,"NotSig"
"FBgn0014879",-0.259239354819999,4.63882143413351,6.83403386631986,0.0227045576921251,0.118072256993156,"NotSig"
"FBgn0031021",-0.263851043855406,7.17686680435423,6.82097503542206,0.0228085285415236,0.118490191337041,"NotSig"
"FBgn0039584",0.243627508121721,5.82957265339974,6.81710217317124,0.022839703336648,0.118490191337041,"NotSig"
"FBgn0039212",-0.451499838153236,3.99919818980865,6.81609971191747,0.0228490072162797,0.118490191337041,"NotSig"
"FBgn0036063",-0.346362887182585,3.55429304976335,6.81613964544379,0.0228494099154425,0.118490191337041,"NotSig"
"FBgn0042112",-0.371080490153667,3.62893345587896,6.81457965252628,0.0228619250300718,0.118490191337041,"NotSig"
"FBgn0039740",-0.393448396380065,3.37416434333724,6.81354521279606,0.0228707966851783,0.118490191337041,"NotSig"
"FBgn0028983",-0.439428175052709,3.37977317429859,6.80396587138508,0.0229483004229944,0.118817372859269,"NotSig"
"FBgn0039733",-0.343152994603022,4.68330294328117,6.80025622902591,0.0229764986036513,0.118889019962268,"NotSig"
"FBgn0034968",-0.414156166883409,9.5958568881045,6.79337127949152,0.0230316902890452,0.119100164836356,"NotSig"
"FBgn0085395",0.335825403763419,5.84356665942475,6.78996255821862,0.0230594508421175,0.11916928434575,"NotSig"
"FBgn0039290",0.320700797376632,5.15994613360197,6.78214191948361,0.023123541601622,0.119425951915052,"NotSig"
"FBgn0026077",0.419288170975154,5.38495390003521,6.76915298608004,0.0232298001832162,0.119899947454393,"NotSig"
"FBgn0039828",-0.412668703288817,3.41154554788268,6.76728770639035,0.0232472827055913,0.119915422753639,"NotSig"
"FBgn0036728",-0.301244686979738,8.3273340138726,6.76360321065348,0.0232752639865976,0.119924760176333,"NotSig"
"FBgn0261549",0.344412881424268,10.701298551827,6.76326310939205,0.02327806372791,0.119924760176333,"NotSig"
"FBgn0035021",-0.386129284434803,4.2755661477101,6.76026492069506,0.0233037713986623,0.119982539433785,"NotSig"
"FBgn0035272",-0.408309740660042,3.83834773301157,6.75686311992675,0.0233325249959427,0.120038637055346,"NotSig"
"FBgn0034705",0.497878200197715,2.306823431426,6.75640572699064,0.0233436653773532,0.120038637055346,"NotSig"
"FBgn0025686",0.62177539689306,2.53791074613708,6.7539365585777,0.0233620637310825,0.120058675127022,"NotSig"
"FBgn0038582",-0.594854664245358,3.05591171233919,6.7494990253486,0.0233954823913284,0.120155830470104,"NotSig"
"FBgn0015609",0.433391479468098,8.38017400763131,6.74274374804052,0.023447766354282,0.120278598228706,"NotSig"
"FBgn0001565",-0.227083286448374,7.39845697073487,6.74266254645963,0.0234484427516767,0.120278598228706,"NotSig"
"FBgn0034142",0.215633917157834,6.38324141108621,6.73890081354028,0.0234797218062573,0.120289528034768,"NotSig"
"FBgn0250906",-0.207351788233355,8.29576368631456,6.7385035082127,0.0234830174400999,0.120289528034768,"NotSig"
"FBgn0035557",0.775157285317707,3.58744184044358,6.73579469963294,0.0235077106541193,0.120289528034768,"NotSig"
"FBgn0027608",0.238704057787995,8.72878646233777,6.73541997395179,0.023508691431363,0.120289528034768,"NotSig"
"FBgn0028974",0.416808970383892,3.73880915733352,6.73383527831229,0.023523746587587,0.120292216181984,"NotSig"
"FBgn0030012",-0.593981836469819,2.42939771875021,6.73100868155526,0.0235534479178266,0.120313917568782,"NotSig"
"FBgn0038925",-0.202061386323818,7.2081791859663,6.72567158933932,0.0235900815512417,0.120313917568782,"NotSig"
"FBgn0261562",-0.243421259273146,4.51982057344543,6.7245754284187,0.0236000656811399,0.120313917568782,"NotSig"
"FBgn0030693",0.342988652629226,7.22654007642672,6.72208049674047,0.0236201470732727,0.120313917568782,"NotSig"
"FBgn0034253",0.600605647808678,3.09828350127285,6.72138914521023,0.0236294544788329,0.120313917568782,"NotSig"
"FBgn0038583",-0.510186676738257,3.49017019962873,6.72121452314537,0.0236295247855774,0.120313917568782,"NotSig"
